time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2024-09-28 03:00:00,44.0,18.0,0.219,11.8,5.4,44.0
2024-09-28 04:00:00,52.4,17.5,0.212,10.1,5.4,52.0
2024-09-28 05:00:00,60.8,18.3,0.189,7.0,5.2,63.0
2024-09-28 06:00:00,71.0,19.3,0.171,4.5,4.9,72.0
2024-09-28 07:00:00,76.4,20.0,0.165,3.6,4.7,77.0
2024-09-28 08:00:00,76.6,20.0,0.163,3.4,4.4,79.0
2024-09-28 09:00:00,78.0,19.9,0.165,3.7,4.2,78.0
2024-09-28 10:00:00,76.6,19.8,0.171,4.7,4.1,72.0
2024-09-28 11:00:00,71.5,19.2,0.181,6.3,4.1,64.0
2024-09-28 12:00:00,60.1,17.0,0.188,7.9,4.1,55.0
2024-09-28 13:00:00,51.3,16.1,0.19,9.1,4.2,52.0
2024-09-28 14:00:00,42.8,15.5,0.193,10.7,4.2,48.0
2024-09-28 15:00:00,38.6,15.1,0.197,12.2,4.3,44.0
2024-09-28 16:00:00,36.3,14.7,0.205,13.4,4.4,42.0
2024-09-28 17:00:00,34.9,14.8,0.215,14.4,4.5,40.0
2024-09-28 18:00:00,34.7,15.6,0.218,14.7,4.5,39.0
2024-09-28 19:00:00,34.9,15.9,0.208,13.7,4.5,39.0
2024-09-28 20:00:00,34.3,15.7,0.191,12.0,4.4,40.0
2024-09-28 21:00:00,34.1,15.5,0.176,10.6,4.4,41.0
2024-09-28 22:00:00,34.8,15.4,0.165,9.8,4.6,41.0
2024-09-28 23:00:00,36.7,15.5,0.156,9.4,4.9,40.0
2024-09-29 00:00:00,43.8,14.9,0.143,7.8,4.5,43.0
2024-09-29 01:00:00,46.9,15.8,0.165,9.2,4.9,43.0
2024-09-29 02:00:00,50.8,17.5,0.195,11.0,5.4,43.0
2024-09-29 03:00:00,68.2,17.2,0.212,11.6,5.7,46.0
2024-09-29 04:00:00,81.3,17.8,0.205,9.9,5.8,55.0
2024-09-29 05:00:00,94.8,19.2,0.186,7.0,5.6,67.0
2024-09-29 06:00:00,102.9,20.7,0.171,4.8,5.5,76.0
2024-09-29 07:00:00,105.5,21.4,0.166,3.9,5.3,82.0
2024-09-29 08:00:00,105.9,21.7,0.164,3.7,5.1,86.0
2024-09-29 09:00:00,106.4,21.8,0.166,4.1,4.9,85.0
2024-09-29 10:00:00,104.5,21.5,0.173,5.3,4.9,78.0
2024-09-29 11:00:00,96.4,20.4,0.183,7.1,4.9,67.0
2024-09-29 12:00:00,87.8,18.3,0.182,9.2,5.3,60.0
2024-09-29 13:00:00,74.0,16.6,0.188,11.1,5.2,54.0
2024-09-29 14:00:00,56.1,15.0,0.195,13.6,5.1,45.0
2024-09-29 15:00:00,44.7,13.9,0.2,15.4,5.0,38.0
2024-09-29 16:00:00,37.3,13.4,0.2,15.8,5.1,36.0
2024-09-29 17:00:00,32.2,13.3,0.196,15.5,5.2,36.0
2024-09-29 18:00:00,28.9,13.3,0.189,14.7,5.2,36.0
2024-09-29 19:00:00,27.6,13.5,0.175,13.4,5.0,36.0
2024-09-29 20:00:00,27.0,13.4,0.158,11.6,4.7,37.0
2024-09-29 21:00:00,27.3,13.2,0.143,10.1,4.5,37.0
2024-09-29 22:00:00,28.2,13.2,0.129,8.9,4.5,37.0
2024-09-29 23:00:00,29.0,13.1,0.119,8.0,4.5,38.0
2024-09-30 00:00:00,26.4,12.0,0.127,8.7,5.0,36.0
2024-09-30 01:00:00,27.6,11.9,0.157,10.4,5.5,35.0
2024-09-30 02:00:00,31.0,13.0,0.198,12.5,6.2,35.0
2024-09-30 03:00:00,44.4,13.9,0.223,13.3,6.6,39.0
2024-09-30 04:00:00,52.5,14.8,0.215,11.3,6.6,50.0
2024-09-30 05:00:00,58.4,15.9,0.19,7.9,6.3,65.0
2024-09-30 06:00:00,58.2,16.6,0.17,5.3,5.9,77.0
2024-09-30 07:00:00,54.6,16.6,0.161,4.2,5.5,82.0
2024-09-30 08:00:00,49.5,15.9,0.157,3.8,5.0,84.0
2024-09-30 09:00:00,43.5,15.1,0.158,4.1,4.6,82.0
2024-09-30 10:00:00,36.3,14.0,0.166,5.3,4.5,75.0
2024-09-30 11:00:00,29.5,12.8,0.179,7.1,4.5,64.0
2024-09-30 12:00:00,23.3,11.8,0.181,9.1,4.9,56.0
2024-09-30 13:00:00,20.5,11.3,0.192,11.4,4.8,50.0
2024-09-30 14:00:00,19.3,11.1,0.206,14.6,4.6,41.0
2024-09-30 15:00:00,19.7,11.5,0.216,16.8,4.5,34.0
2024-09-30 16:00:00,20.6,12.0,0.219,17.2,4.7,32.0
2024-09-30 17:00:00,21.4,12.3,0.217,16.6,4.9,31.0
2024-09-30 18:00:00,21.9,12.5,0.211,15.5,5.0,32.0
2024-09-30 19:00:00,22.5,12.7,0.198,13.8,4.7,33.0
2024-09-30 20:00:00,21.9,12.3,0.18,11.5,4.3,35.0
2024-09-30 21:00:00,21.2,11.8,0.165,9.7,4.0,36.0
2024-09-30 22:00:00,20.5,11.2,0.153,8.5,3.9,36.0
2024-09-30 23:00:00,20.2,10.9,0.143,7.6,4.0,37.0
2024-10-01 00:00:00,20.4,10.8,0.151,8.3,4.5,35.0
2024-10-01 01:00:00,21.1,10.9,0.175,9.5,4.8,35.0
2024-10-01 02:00:00,23.3,12.3,0.207,11.1,5.2,35.0
2024-10-01 03:00:00,24.1,11.4,0.227,11.6,5.5,39.0
2024-10-01 04:00:00,24.2,11.0,0.222,9.8,5.5,49.0
2024-10-01 05:00:00,25.6,11.3,0.205,6.9,5.3,63.0
2024-10-01 06:00:00,27.1,11.6,0.191,4.7,5.1,73.0
2024-10-01 07:00:00,28.9,11.8,0.185,3.8,4.9,78.0
2024-10-01 08:00:00,30.5,11.8,0.183,3.7,4.6,80.0
2024-10-01 09:00:00,31.4,11.7,0.185,4.1,4.4,79.0
2024-10-01 10:00:00,30.6,11.4,0.193,5.3,4.3,72.0
2024-10-01 11:00:00,27.8,10.9,0.205,7.0,4.4,62.0
2024-10-01 12:00:00,30.9,11.7,0.226,10.1,4.9,56.0
2024-10-01 13:00:00,27.4,11.3,0.241,13.3,4.8,48.0
2024-10-01 14:00:00,23.5,11.1,0.261,17.6,4.8,37.0
2024-10-01 15:00:00,21.3,11.1,0.271,20.2,4.7,29.0
2024-10-01 16:00:00,21.1,11.5,0.262,19.8,4.7,28.0
2024-10-01 17:00:00,21.4,11.9,0.244,17.7,4.7,30.0
2024-10-01 18:00:00,22.1,12.3,0.223,15.4,4.6,32.0
2024-10-01 19:00:00,23.4,12.9,0.201,13.0,4.3,34.0
2024-10-01 20:00:00,24.2,13.0,0.177,10.4,3.9,36.0
2024-10-01 21:00:00,23.7,12.7,0.159,8.3,3.6,37.0
2024-10-01 22:00:00,23.5,12.6,0.146,7.1,3.6,38.0
2024-10-01 23:00:00,23.3,12.5,0.138,6.5,3.7,38.0
2024-10-02 00:00:00,21.7,11.8,0.141,6.4,3.9,38.0
2024-10-02 01:00:00,21.2,11.7,0.167,7.9,4.2,37.0
2024-10-02 02:00:00,21.5,12.2,0.203,9.8,4.7,36.0
2024-10-02 03:00:00,20.0,11.0,0.226,10.7,5.1,38.0
2024-10-02 04:00:00,20.1,10.7,0.225,9.5,5.4,48.0
2024-10-02 05:00:00,22.6,10.7,0.212,7.2,5.6,61.0
2024-10-02 06:00:00,27.8,11.3,0.199,5.4,5.6,71.0
2024-10-02 07:00:00,33.9,12.0,0.19,4.5,5.2,75.0
2024-10-02 08:00:00,37.5,12.3,0.182,4.0,4.6,75.0
2024-10-02 09:00:00,37.4,12.3,0.179,4.1,4.2,73.0
2024-10-02 10:00:00,35.2,12.3,0.184,5.2,4.0,68.0
2024-10-02 11:00:00,32.0,12.3,0.195,6.9,4.0,61.0
2024-10-02 12:00:00,26.7,11.3,0.208,9.4,4.4,54.0
2024-10-02 13:00:00,28.1,12.5,0.219,11.7,4.6,51.0
2024-10-02 14:00:00,30.7,13.9,0.234,14.8,4.8,46.0
2024-10-02 15:00:00,34.3,15.1,0.243,16.9,4.9,43.0
2024-10-02 16:00:00,37.5,16.2,0.244,17.2,4.8,43.0
2024-10-02 17:00:00,39.9,17.2,0.238,16.5,4.6,44.0
2024-10-02 18:00:00,41.8,18.2,0.228,15.1,4.4,45.0
2024-10-02 19:00:00,41.8,18.2,0.209,12.9,4.2,46.0
2024-10-02 20:00:00,39.0,17.4,0.184,10.0,3.9,48.0
2024-10-02 21:00:00,35.9,16.5,0.164,7.7,3.7,49.0
2024-10-02 22:00:00,32.7,15.4,0.15,6.3,3.6,49.0
2024-10-02 23:00:00,30.4,14.4,0.142,5.6,3.5,47.0
2024-10-03 00:00:00,28.1,13.5,0.146,5.6,3.5,46.0
2024-10-03 01:00:00,27.4,12.9,0.172,7.3,3.8,44.0
2024-10-03 02:00:00,27.5,13.3,0.208,9.5,4.2,41.0
2024-10-03 03:00:00,27.4,13.0,0.229,10.5,4.5,42.0
2024-10-03 04:00:00,25.6,12.0,0.223,9.1,4.6,50.0
2024-10-03 05:00:00,26.1,11.6,0.202,6.4,4.6,61.0
2024-10-03 06:00:00,29.0,11.8,0.186,4.4,4.5,69.0
2024-10-03 07:00:00,32.5,12.0,0.181,3.7,4.4,73.0
2024-10-03 08:00:00,38.8,12.5,0.181,3.7,4.2,74.0
2024-10-03 09:00:00,40.2,12.9,0.183,4.1,4.1,73.0
2024-10-03 10:00:00,38.1,13.0,0.189,5.3,4.0,67.0
2024-10-03 11:00:00,34.9,13.0,0.198,6.9,3.8,59.0
2024-10-03 12:00:00,28.8,12.7,0.215,8.6,4.0,54.0
2024-10-03 13:00:00,28.8,13.3,0.214,9.4,3.9,51.0
2024-10-03 14:00:00,29.3,14.0,0.212,10.4,3.8,48.0
2024-10-03 15:00:00,30.7,14.5,0.209,11.0,3.7,45.0
2024-10-03 16:00:00,31.0,14.5,0.206,10.8,3.6,44.0
2024-10-03 17:00:00,32.2,15.2,0.202,10.2,3.5,44.0
2024-10-03 18:00:00,32.5,15.5,0.195,9.4,3.4,44.0
2024-10-03 19:00:00,32.7,15.9,0.184,8.3,3.3,44.0
2024-10-03 20:00:00,31.9,15.8,0.171,6.9,3.2,45.0
2024-10-03 21:00:00,31.0,15.4,0.16,5.9,3.1,45.0
2024-10-03 22:00:00,30.6,15.2,0.151,5.2,3.1,45.0
2024-10-03 23:00:00,31.0,15.0,0.145,4.8,3.1,45.0
2024-10-04 00:00:00,31.4,14.7,0.149,5.1,3.2,44.0
2024-10-04 01:00:00,32.5,14.9,0.173,6.8,3.5,42.0
2024-10-04 02:00:00,34.2,15.7,0.205,9.0,4.0,41.0
2024-10-04 03:00:00,36.1,15.8,0.223,10.0,4.3,42.0
2024-10-04 04:00:00,35.2,15.0,0.215,8.6,4.3,49.0
2024-10-04 05:00:00,38.0,14.9,0.193,5.9,4.2,59.0
2024-10-04 06:00:00,38.2,15.3,0.176,3.9,4.1,67.0
2024-10-04 07:00:00,37.6,15.3,0.17,3.2,4.0,71.0
2024-10-04 08:00:00,37.7,15.3,0.168,3.2,3.9,73.0
2024-10-04 09:00:00,38.0,15.2,0.17,3.6,3.8,72.0
2024-10-04 10:00:00,37.1,15.1,0.176,4.7,3.8,68.0
2024-10-04 11:00:00,35.4,14.7,0.185,6.3,3.7,61.0
2024-10-04 12:00:00,41.1,16.5,0.193,7.8,3.8,55.0
2024-10-04 13:00:00,37.6,16.2,0.192,8.9,3.8,52.0
2024-10-04 14:00:00,35.4,15.8,0.191,10.4,3.7,47.0
2024-10-04 15:00:00,33.9,15.2,0.19,11.5,3.7,43.0
2024-10-04 16:00:00,33.2,15.3,0.189,11.8,3.7,41.0
2024-10-04 17:00:00,34.8,16.0,0.188,11.6,3.8,41.0
2024-10-04 18:00:00,36.6,16.8,0.184,11.3,3.8,40.0
2024-10-04 19:00:00,38.2,17.6,0.177,10.8,3.9,39.0
2024-10-04 20:00:00,38.5,17.8,0.167,10.1,4.0,38.0
2024-10-04 21:00:00,39.0,17.8,0.157,9.3,4.0,37.0
2024-10-04 22:00:00,38.0,16.9,0.144,8.2,3.9,37.0
2024-10-04 23:00:00,36.3,15.8,0.131,7.1,3.8,38.0
2024-10-05 00:00:00,34.6,14.2,0.126,5.9,3.5,42.0
2024-10-05 01:00:00,37.3,15.3,0.153,7.7,3.9,41.0
2024-10-05 02:00:00,38.5,16.2,0.189,10.1,4.4,39.0
2024-10-05 03:00:00,41.8,16.1,0.21,11.2,4.8,41.0
2024-10-05 04:00:00,41.8,15.2,0.202,9.6,4.9,48.0
2024-10-05 05:00:00,41.3,14.9,0.18,6.7,4.7,59.0
2024-10-05 06:00:00,43.2,15.1,0.162,4.5,4.6,67.0
2024-10-05 07:00:00,45.2,15.3,0.156,3.6,4.4,72.0
2024-10-05 08:00:00,47.6,15.3,0.155,3.4,4.2,75.0
2024-10-05 09:00:00,47.3,15.1,0.157,3.8,4.1,75.0
2024-10-05 10:00:00,45.6,14.8,0.164,4.9,4.1,71.0
2024-10-05 11:00:00,41.3,14.5,0.175,6.4,4.2,64.0
2024-10-05 12:00:00,36.3,13.4,0.182,8.3,4.7,58.0
2024-10-05 13:00:00,35.2,13.7,0.188,9.9,4.8,53.0
2024-10-05 14:00:00,35.3,14.3,0.197,12.1,4.9,47.0
2024-10-05 15:00:00,36.2,15.0,0.205,13.8,5.0,42.0
2024-10-05 16:00:00,36.2,15.0,0.212,14.8,4.9,39.0
2024-10-05 17:00:00,36.4,15.8,0.217,15.3,4.7,38.0
2024-10-05 18:00:00,37.4,16.4,0.217,15.2,4.6,37.0
2024-10-05 19:00:00,38.0,16.6,0.208,14.2,4.5,37.0
2024-10-05 20:00:00,38.5,16.7,0.194,12.7,4.4,38.0
2024-10-05 21:00:00,38.5,16.8,0.182,11.4,4.4,38.0
2024-10-05 22:00:00,38.9,17.1,0.171,10.5,4.6,38.0
2024-10-05 23:00:00,39.3,17.1,0.163,9.9,4.9,38.0
2024-10-06 00:00:00,40.4,16.4,0.159,8.5,5.0,41.0
2024-10-06 01:00:00,43.2,16.1,0.184,10.2,5.7,40.0
2024-10-06 02:00:00,46.1,17.5,0.218,12.4,6.8,38.0
2024-10-06 03:00:00,48.3,16.3,0.241,13.6,7.8,41.0
2024-10-06 04:00:00,49.0,16.1,0.242,12.7,8.8,50.0
2024-10-06 05:00:00,50.2,15.9,0.232,10.7,9.9,64.0
2024-10-06 06:00:00,52.3,16.7,0.224,8.9,10.4,75.0
2024-10-06 07:00:00,55.4,17.9,0.221,7.7,10.2,84.0
2024-10-06 08:00:00,55.4,18.5,0.218,6.7,9.5,92.0
2024-10-06 09:00:00,53.3,18.3,0.219,6.6,8.8,94.0
2024-10-06 10:00:00,51.3,17.9,0.224,7.7,8.4,89.0
2024-10-06 11:00:00,48.3,17.1,0.232,9.5,8.1,79.0
2024-10-06 12:00:00,57.9,20.7,0.246,11.7,10.2,88.0
2024-10-06 13:00:00,51.9,18.8,0.25,14.2,8.6,71.0
2024-10-06 14:00:00,46.8,17.1,0.256,17.7,6.3,48.0
2024-10-06 15:00:00,45.2,16.4,0.261,20.3,4.8,31.0
2024-10-06 16:00:00,45.5,16.4,0.264,21.3,4.8,26.0
2024-10-06 17:00:00,46.3,16.8,0.266,21.5,5.5,28.0
2024-10-06 18:00:00,46.4,17.1,0.265,21.3,6.1,29.0
2024-10-06 19:00:00,45.3,17.6,0.26,20.8,6.1,28.0
2024-10-06 20:00:00,43.8,17.1,0.253,20.0,6.0,28.0
2024-10-06 21:00:00,40.9,16.4,0.244,19.1,6.0,27.0
2024-10-06 22:00:00,37.7,15.7,0.226,17.7,6.0,26.0
2024-10-06 23:00:00,35.9,14.8,0.206,16.2,6.2,26.0
2024-10-07 00:00:00,36.1,15.7,0.271,23.2,7.6,17.0
2024-10-07 01:00:00,37.5,15.4,0.303,23.3,7.6,19.0
2024-10-07 02:00:00,40.6,17.1,0.345,23.3,7.9,23.0
2024-10-07 03:00:00,50.4,18.0,0.365,22.1,9.8,34.0
2024-10-07 04:00:00,54.8,19.7,0.34,18.7,15.3,57.0
2024-10-07 05:00:00,55.5,20.5,0.293,14.1,22.4,87.0
2024-10-07 06:00:00,55.9,21.0,0.253,10.3,26.6,113.0
2024-10-07 07:00:00,58.1,22.4,0.232,7.7,25.2,131.0
2024-10-07 08:00:00,59.5,23.5,0.219,5.9,21.0,144.0
2024-10-07 09:00:00,58.4,23.3,0.214,5.3,17.4,150.0
2024-10-07 10:00:00,56.9,23.1,0.218,6.4,16.0,145.0
2024-10-07 11:00:00,56.0,22.8,0.231,8.8,15.3,132.0
2024-10-07 12:00:00,53.1,22.5,0.257,11.2,15.5,131.0
2024-10-07 13:00:00,51.1,21.9,0.286,16.1,13.8,111.0
2024-10-07 14:00:00,48.0,21.2,0.326,22.7,11.3,83.0
2024-10-07 15:00:00,45.5,20.5,0.348,26.9,9.3,62.0
2024-10-07 16:00:00,43.7,20.0,0.338,26.7,8.1,54.0
2024-10-07 17:00:00,41.9,19.7,0.311,24.2,7.3,53.0
2024-10-07 18:00:00,41.7,19.2,0.281,21.0,6.7,53.0
2024-10-07 19:00:00,39.7,18.5,0.248,17.2,6.0,54.0
2024-10-07 20:00:00,37.8,17.6,0.211,12.9,5.5,57.0
2024-10-07 21:00:00,36.3,16.9,0.185,9.7,5.4,59.0
2024-10-07 22:00:00,34.8,16.1,0.161,7.6,5.7,61.0
2024-10-07 23:00:00,33.3,15.5,0.147,6.6,6.4,62.0
2024-10-08 00:00:00,35.2,16.6,0.203,11.1,7.1,54.0
2024-10-08 01:00:00,35.4,17.1,0.345,21.2,8.6,45.0
2024-10-08 02:00:00,38.3,19.6,0.535,34.7,10.7,35.0
2024-10-08 03:00:00,43.9,23.7,0.636,41.4,13.1,36.0
2024-10-08 04:00:00,43.9,23.1,0.559,34.6,16.3,61.0
2024-10-08 05:00:00,42.4,20.4,0.392,21.0,19.8,98.0
2024-10-08 06:00:00,41.6,19.0,0.263,10.3,21.5,127.0
2024-10-08 07:00:00,43.0,20.3,0.223,6.3,19.8,141.0
2024-10-08 08:00:00,44.1,21.7,0.221,5.1,16.2,148.0
2024-10-08 09:00:00,45.6,23.1,0.227,5.2,13.5,151.0
2024-10-08 10:00:00,46.6,24.0,0.229,5.6,13.0,153.0
2024-10-08 11:00:00,47.1,24.6,0.24,7.1,13.4,151.0
2024-10-08 12:00:00,53.6,27.3,0.271,9.9,14.8,155.0
2024-10-08 13:00:00,53.1,28.6,0.368,21.7,14.4,124.0
2024-10-08 14:00:00,52.2,29.4,0.498,37.6,13.9,82.0
2024-10-08 15:00:00,50.2,28.5,0.572,47.2,12.9,52.0
2024-10-08 16:00:00,47.6,26.4,0.54,44.6,11.2,46.0
2024-10-08 17:00:00,47.0,26.3,0.452,35.7,9.0,51.0
2024-10-08 18:00:00,47.1,26.4,0.372,27.5,7.4,57.0
2024-10-08 19:00:00,46.4,25.9,0.32,22.2,6.6,60.0
2024-10-08 20:00:00,44.8,24.8,0.277,17.5,6.4,62.0
2024-10-08 21:00:00,42.8,23.5,0.243,13.9,6.2,64.0
2024-10-08 22:00:00,41.2,22.5,0.207,10.5,6.0,64.0
2024-10-08 23:00:00,40.4,22.1,0.18,8.1,5.9,64.0
2024-10-09 00:00:00,41.7,23.0,0.208,9.8,6.4,61.0
2024-10-09 01:00:00,44.1,24.4,0.345,19.6,7.2,51.0
2024-10-09 02:00:00,49.2,28.2,0.528,32.8,8.2,39.0
2024-10-09 03:00:00,56.2,33.2,0.625,39.1,9.1,39.0
2024-10-09 04:00:00,59.5,34.3,0.549,32.0,9.5,61.0
2024-10-09 05:00:00,58.7,32.2,0.387,18.2,9.7,96.0
2024-10-09 06:00:00,53.9,28.3,0.26,7.6,9.8,122.0
2024-10-09 07:00:00,50.6,26.7,0.219,4.1,9.7,133.0
2024-10-09 08:00:00,48.3,25.6,0.213,3.8,9.4,136.0
2024-10-09 09:00:00,44.8,23.7,0.218,4.6,9.3,136.0
2024-10-09 10:00:00,43.5,23.0,0.219,5.2,9.5,135.0
2024-10-09 11:00:00,43.7,23.1,0.231,7.0,9.9,131.0
2024-10-09 12:00:00,45.2,23.6,0.274,11.6,9.3,117.0
2024-10-09 13:00:00,47.0,25.8,0.36,21.8,8.5,94.0
2024-10-09 14:00:00,47.0,27.8,0.476,35.5,7.3,63.0
2024-10-09 15:00:00,46.7,28.4,0.545,43.8,6.4,42.0
2024-10-09 16:00:00,46.3,27.9,0.518,41.2,6.0,41.0
2024-10-09 17:00:00,45.4,27.0,0.444,33.2,5.8,49.0
2024-10-09 18:00:00,46.7,28.1,0.387,27.0,5.8,54.0
2024-10-09 19:00:00,47.5,28.8,0.379,25.9,6.0,50.0
2024-10-09 20:00:00,47.8,29.3,0.388,26.7,6.4,43.0
2024-10-09 21:00:00,47.1,29.0,0.387,26.4,6.7,39.0
2024-10-09 22:00:00,46.7,28.6,0.339,22.3,6.8,41.0
2024-10-09 23:00:00,45.8,27.6,0.28,17.1,6.9,46.0
2024-10-10 00:00:00,44.1,26.5,0.269,14.0,6.8,49.0
2024-10-10 01:00:00,45.2,27.1,0.43,24.7,8.0,40.0
2024-10-10 02:00:00,50.4,30.9,0.645,39.0,9.6,29.0
2024-10-10 03:00:00,57.5,35.6,0.76,46.1,11.0,31.0
2024-10-10 04:00:00,56.0,33.8,0.677,39.0,12.1,59.0
2024-10-10 05:00:00,54.0,31.8,0.492,24.7,12.9,100.0
2024-10-10 06:00:00,52.9,29.5,0.343,13.2,13.3,132.0
2024-10-10 07:00:00,54.2,28.3,0.279,8.0,12.9,145.0
2024-10-10 08:00:00,56.6,27.2,0.25,5.5,12.0,149.0
2024-10-10 09:00:00,59.8,26.1,0.242,5.3,11.2,147.0
2024-10-10 10:00:00,59.8,25.4,0.251,7.0,10.7,140.0
2024-10-10 11:00:00,58.3,25.1,0.28,11.0,10.4,127.0
2024-10-10 12:00:00,56.5,24.4,0.306,13.2,12.8,135.0
2024-10-10 13:00:00,48.8,23.6,0.398,25.0,11.6,106.0
2024-10-10 14:00:00,40.9,22.3,0.526,41.3,10.1,65.0
2024-10-10 15:00:00,37.7,21.9,0.63,54.0,9.0,34.0
2024-10-10 16:00:00,36.4,20.8,0.686,59.4,9.0,21.0
2024-10-10 17:00:00,38.3,21.9,0.717,61.2,9.5,18.0
2024-10-10 18:00:00,41.6,24.2,0.732,61.6,10.0,16.0
2024-10-10 19:00:00,45.2,27.2,0.739,62.1,10.3,12.0
2024-10-10 20:00:00,45.6,27.6,0.73,61.2,10.5,10.0
2024-10-10 21:00:00,43.4,25.8,0.69,57.1,10.4,10.0
2024-10-10 22:00:00,40.4,23.1,0.577,46.1,9.6,16.0
2024-10-10 23:00:00,37.7,20.8,0.434,31.9,8.6,25.0
2024-10-11 00:00:00,36.9,20.7,0.394,25.4,9.2,28.0
2024-10-11 01:00:00,39.2,22.1,0.523,31.1,10.8,26.0
2024-10-11 02:00:00,47.5,27.2,0.693,38.5,13.0,25.0
2024-10-11 03:00:00,57.9,31.9,0.766,40.4,15.0,34.0
2024-10-11 04:00:00,65.2,32.2,0.647,31.5,16.9,64.0
2024-10-11 05:00:00,70.8,29.3,0.432,17.2,18.5,103.0
2024-10-11 06:00:00,65.7,26.3,0.267,6.4,18.6,132.0
2024-10-11 07:00:00,57.2,22.8,0.215,3.0,16.0,139.0
2024-10-11 08:00:00,50.1,20.0,0.214,3.2,11.9,135.0
2024-10-11 09:00:00,45.2,18.1,0.224,4.2,9.0,131.0
2024-10-11 10:00:00,42.4,17.1,0.228,5.0,8.7,132.0
2024-10-11 11:00:00,41.2,16.9,0.243,6.6,9.7,133.0
2024-10-11 12:00:00,45.6,20.0,0.287,10.9,10.8,120.0
2024-10-11 13:00:00,61.0,29.8,0.336,13.8,10.7,121.0
2024-10-11 14:00:00,71.5,36.3,0.404,17.8,10.7,122.0
2024-10-11 15:00:00,76.4,38.8,0.455,21.1,10.9,121.0
2024-10-11 16:00:00,81.7,41.1,0.476,23.3,11.6,115.0
2024-10-11 17:00:00,84.1,42.4,0.481,24.8,12.5,107.0
2024-10-11 18:00:00,86.8,42.8,0.478,25.3,13.1,100.0
2024-10-11 19:00:00,85.2,42.4,0.462,24.1,12.9,96.0
2024-10-11 20:00:00,83.8,42.3,0.438,22.0,12.4,93.0
2024-10-11 21:00:00,84.5,43.0,0.427,20.7,12.3,88.0
2024-10-11 22:00:00,87.5,44.8,0.426,19.9,12.7,81.0
2024-10-11 23:00:00,89.6,46.6,0.438,19.9,13.4,72.0
2024-10-12 00:00:00,82.0,43.3,0.466,20.8,13.0,71.0
2024-10-12 01:00:00,79.4,41.6,0.611,31.8,14.3,60.0
2024-10-12 02:00:00,82.7,44.5,0.804,46.2,16.2,47.0
2024-10-12 03:00:00,91.5,49.1,0.894,52.7,18.8,51.0
2024-10-12 04:00:00,89.6,42.4,0.782,43.3,23.1,87.0
2024-10-12 05:00:00,88.9,41.2,0.568,25.8,28.2,139.0
2024-10-12 06:00:00,85.4,40.7,0.401,12.2,31.3,180.0
2024-10-12 07:00:00,82.7,40.9,0.342,7.3,31.0,199.0
2024-10-12 08:00:00,80.8,40.7,0.33,6.3,28.8,207.0
2024-10-12 09:00:00,75.2,38.0,0.329,6.7,25.8,206.0
2024-10-12 10:00:00,71.9,36.4,0.328,8.1,22.0,195.0
2024-10-12 11:00:00,74.0,38.0,0.338,11.0,17.5,175.0
2024-10-12 12:00:00,71.2,37.6,0.356,13.4,18.2,168.0
2024-10-12 13:00:00,70.8,38.4,0.375,16.5,15.7,148.0
2024-10-12 14:00:00,69.4,38.3,0.403,20.9,12.2,120.0
2024-10-12 15:00:00,68.7,37.8,0.438,25.5,10.0,97.0
2024-10-12 16:00:00,69.8,38.5,0.484,30.1,10.3,83.0
2024-10-12 17:00:00,72.9,40.2,0.537,34.9,11.8,74.0
2024-10-12 18:00:00,76.6,42.6,0.587,39.3,13.2,65.0
2024-10-12 19:00:00,79.6,45.1,0.636,43.5,14.1,54.0
2024-10-12 20:00:00,81.3,46.6,0.681,47.2,14.8,42.0
2024-10-12 21:00:00,79.4,45.9,0.709,49.1,14.9,33.0
2024-10-12 22:00:00,80.1,48.1,0.692,47.6,13.9,26.0
2024-10-12 23:00:00,75.2,45.9,0.657,44.3,12.4,20.0
2024-10-13 00:00:00,50.6,31.4,0.343,17.5,10.3,57.0
2024-10-13 01:00:00,49.4,31.3,0.413,23.6,10.7,51.0
2024-10-13 02:00:00,55.1,36.0,0.506,31.7,11.5,44.0
2024-10-13 03:00:00,51.1,33.6,0.549,35.5,13.8,46.0
2024-10-13 04:00:00,43.5,28.2,0.495,30.9,19.7,64.0
2024-10-13 05:00:00,41.3,26.3,0.391,22.0,27.1,91.0
2024-10-13 06:00:00,40.4,25.0,0.307,14.5,31.2,113.0
2024-10-13 07:00:00,38.8,23.4,0.269,10.1,28.9,128.0
2024-10-13 08:00:00,36.2,21.6,0.25,7.1,23.3,138.0
2024-10-13 09:00:00,31.4,18.6,0.24,5.7,18.5,141.0
2024-10-13 10:00:00,25.6,15.1,0.236,6.3,15.9,131.0
2024-10-13 11:00:00,21.4,12.7,0.241,8.6,14.1,114.0
2024-10-13 12:00:00,30.5,17.9,0.254,9.0,12.7,115.0
2024-10-13 13:00:00,28.3,17.0,0.281,12.2,12.5,104.0
2024-10-13 14:00:00,29.5,18.7,0.319,16.7,12.3,89.0
2024-10-13 15:00:00,31.1,20.3,0.349,20.2,11.9,78.0
2024-10-13 16:00:00,33.5,21.9,0.364,21.7,11.2,74.0
2024-10-13 17:00:00,36.1,23.6,0.371,22.3,10.3,73.0
2024-10-13 18:00:00,38.2,24.9,0.379,22.9,9.8,71.0
2024-10-13 19:00:00,39.6,25.8,0.389,23.9,9.7,66.0
